SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference,Reference Period,Value,Flag Codes,Flags
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,6.741102,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,6.438841,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,6.110595,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,5.787714,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,5.492879,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,5.220294,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,4.984235,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,4.764612,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,4.544881,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,4.319505,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,4.121715,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,3.977635,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,3.919503,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,3.938884,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,4.016829,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,4.144085,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,4.301575,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,4.475856,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,4.649387,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,4.820338,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,5.003189,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,CHN,China (People's Republic of),M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,5.238699,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,4.400215,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,4.238005,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,4.10269,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,3.942865,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,3.744911,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,3.589962,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,3.348782,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,3.078188,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,2.763068,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,2.447414,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,2.127511,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,1.774074,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,1.494099,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,1.429528,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,1.653051,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,2.017835,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,2.478946,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,2.796889,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,2.999078,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,3.071967,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,3.057495,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,EST,Estonia,M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,2.983826,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,7.665346,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,7.94682,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,8.22008,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,8.465935,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,8.669314,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,8.820244,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,8.914737,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,8.95258,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,8.934033,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,8.861495,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,8.739491,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,8.57511,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,8.376193,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,8.151229,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,7.909103,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,7.659317,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,7.410083,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,7.168624,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,6.940718,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,6.73133,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,6.543085,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IND,India,M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,6.377683,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,6.802249,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,6.361903,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,5.900109,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,5.423473,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,4.910095,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,4.332227,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,3.875609,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,3.39657,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,2.953047,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,2.572849,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,2.288298,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,2.191706,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,2.333759,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,2.69689,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,3.219049,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,3.803763,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,4.37684,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,4.92333,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,5.24904,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,5.511275,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,5.698594,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,IDN,Indonesia,M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,5.829772,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,3.794871,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,3.930853,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,4.05743,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,4.149325,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,4.203406,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,4.234704,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,4.247254,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,4.240847,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,4.257395,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,4.264244,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,4.208179,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,4.049563,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,3.848824,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,3.603891,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,3.345138,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,3.084063,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,2.863914,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,2.691628,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,2.588176,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,2.583866,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,2.614682,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ISR,Israel,M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,2.665058,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,1.45027,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,1.362103,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,1.297687,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,1.243054,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,1.217846,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,1.218444,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,1.243835,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,1.280831,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,1.307813,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,1.282953,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,1.17251,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,0.971428,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,0.6998978,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,0.3742869,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,0.03306677,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,-0.2522921,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,-0.4317218,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,-0.5033175,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,RUS,Russia,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,-0.5044509,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,4.871372,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,4.805233,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,4.657802,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,4.431106,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,4.160462,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,3.91144,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,3.682416,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,3.500516,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,3.344664,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,3.135517,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,2.839569,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,2.453423,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,2.016994,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,1.644114,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,1.405426,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,1.286363,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,1.244109,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,1.233266,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,3/19/2019,3/19/2019,PC,Percentage,0,Units,,,1.257033,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,4/19/2019,4/19/2019,PC,Percentage,0,Units,,,1.289779,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,5/19/2019,5/19/2019,PC,Percentage,0,Units,,,1.325434,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,SVN,Slovenia,M,Monthly,6/19/2019,6/19/2019,PC,Percentage,0,Units,,,1.382303,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,9/17/2019,9/17/2019,PC,Percentage,0,Units,,,1.367474,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,10/17/2019,10/17/2019,PC,Percentage,0,Units,,,1.497588,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,11/17/2019,11/17/2019,PC,Percentage,0,Units,,,1.611467,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,12/17/2019,12/17/2019,PC,Percentage,0,Units,,,1.698454,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,1/18/2019,1/18/2019,PC,Percentage,0,Units,,,1.766093,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,2/18/2019,2/18/2019,PC,Percentage,0,Units,,,1.822219,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,3/18/2019,3/18/2019,PC,Percentage,0,Units,,,1.854117,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,4/18/2019,4/18/2019,PC,Percentage,0,Units,,,1.837648,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,5/18/2019,5/18/2019,PC,Percentage,0,Units,,,1.763243,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,6/18/2019,6/18/2019,PC,Percentage,0,Units,,,1.616519,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,7/18/2019,7/18/2019,PC,Percentage,0,Units,,,1.400412,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,8/18/2019,8/18/2019,PC,Percentage,0,Units,,,1.142942,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,9/18/2019,9/18/2019,PC,Percentage,0,Units,,,0.8692589,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,10/18/2019,10/18/2019,PC,Percentage,0,Units,,,0.5997696,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,11/18/2019,11/18/2019,PC,Percentage,0,Units,,,0.3679509,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,12/18/2019,12/18/2019,PC,Percentage,0,Units,,,0.200861,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,1/19/2019,1/19/2019,PC,Percentage,0,Units,,,0.1013249,,
LOLITOTR_GYSA,12-month rate of change of the trend restored CLI,ZAF,South Africa,M,Monthly,2/19/2019,2/19/2019,PC,Percentage,0,Units,,,0.06541532,,
